           0   0.000000
       10000  -0.721153
       20000   0.000000
       30000  -0.000055
       40000  -0.000847
       50000  -1.244274
       60000   0.000000
       70000   0.000000
       80000  -0.000009
       90000   0.000000
      100000  -0.757692
      110000  -2.811636
      120000  -2.632277
      130000  -2.094597
      140000  -2.167745
      150000  -3.038898
      160000  -2.070031
      170000  -2.199315
      180000  -2.267951
      190000  -2.397367
      200000  -2.062967
