           0   0.000000
       10000   0.000000
       20000  -0.827357
       30000  -0.013374
       40000  -0.001718
       50000  -0.000037
       60000  -0.880326
       70000  -2.111240
       80000  -0.073227
       90000  -0.725613
      100000   0.000000
      110000  -0.697129
      120000   0.000000
      130000   0.000000
      140000  -0.005735
      150000  -0.707383
      160000   0.000000
      170000  -1.203178
      180000  -0.000103
      190000  -0.000000
      200000  -0.000000
