           0   0.000000
       10000  -1.758983
       20000  -2.316868
       30000  -0.759982
       40000  -0.702268
       50000   0.000000
       60000   0.000000
       70000  -0.922473
       80000   0.000000
       90000  -1.080810
      100000   0.000000
      110000   0.000000
      120000  -2.033438
      130000   0.000000
      140000  -0.506338
      150000  -1.431746
      160000  -0.000000
      170000   0.000000
      180000  -2.410918
      190000   0.000000
      200000   0.000000
