           0   0.000000
       10000   0.000000
       20000  -1.019673
       30000  -0.722379
       40000   0.000000
       50000   0.000000
       60000  -1.531482
       70000   0.000000
       80000   0.000000
       90000  -0.010689
      100000  -1.465631
      110000   0.000000
      120000   0.000000
      130000  -1.871897
      140000  -0.018294
      150000  -0.592480
      160000  -0.938296
      170000   0.000000
      180000   0.000000
      190000   0.000000
      200000   0.000000
